0.48,maeda
0.45,maeda
0.46,maeda
0.53,maeda
0.53,Nomura
0.51,Nomura
0.58,Nomura
0.52,maeda
0.51,maeda
0.5,Nomura
0.52,Nomura
0.49,Nomura
0.52,maeda
0.47,Nomura
0.49,maeda
0.46,maeda
0.52,maeda
0.54,maeda
0.6,maeda
0.53,maeda
0.54,maeda
0.52,Nomura
0.57,maeda
0.51,maeda
0.51,maeda
0.55,maeda
0.49,maeda
0.59,maeda
0.58,maeda
0.61,Nomura
0.6,Nomura
0.57,Nomura
0.53,Nomura
0.46,Nomura
0.55,maeda
0.55,maeda
0.56,maeda
0.52,Nomura
0.54,maeda
0.5,maeda
0.51,Nomura
0.57,Nomura
0.56,maeda
0.56,maeda
0.58,Nomura
0.57,maeda
0.56,Nomura
0.51,maeda
0.44,Nomura
0.44,maeda
0.44,Nomura
0.45,Nomura
0.42,Nomura
0.47,Nomura
0.43,juan
0.42,Nomura
0.45,Nomura
0.37,Nomura
0.4,Nomura
0.43,Nomura
0.37,Nomura
0.38,Nomura
0.37,Nomura
0.33,Nomura
0.4,Nomura
0.45,Nomura
0.38,Nomura
0.37,Nomura
0.39,Nomura
0.39,Nomura
0.44,Nomura
0.46,Nomura
0.46,Nomura
0.5,Nomura
0.49,Nomura
0.52,Nomura
0.4,Nomura
0.4,Nomura
0.44,Nomura
0.47,Nomura
0.45,Nomura
0.44,Nomura
0.52,Nomura
0.47,Nomura
0.5,Nomura
0.43,Nomura
0.43,Nomura
0.45,Nomura
0.46,Nomura
0.44,juan
0.48,Nomura
0.47,juan
0.46,Nomura
0.4,Nomura
0.43,Nomura
0.38,Nomura
0.43,Nomura
0.42,Nomura
0.46,Nomura
0.44,Nomura
0.47,Nomura
0.45,Nomura
0.53,Nomura
0.5,Nomura
0.54,juan
0.43,Nomura
0.46,juan
0.48,Nomura
0.44,Nomura
0.52,Nomura
0.46,Nomura
0.46,Nomura
0.46,Nomura
0.43,Nomura
0.48,Nomura
0.48,Nomura
0.42,Nomura
0.41,Nomura
0.51,Nomura
0.48,Nomura
0.44,Nomura
0.48,Nomura
0.44,Nomura
0.46,juan
0.51,Nomura
0.43,Nomura
0.46,Nomura
0.52,Nomura
0.46,Nomura
0.46,Nomura
0.55,juan
0.46,Nomura
0.47,Nomura
0.4,Nomura
0.48,Nomura
0.47,Nomura
0.42,Nomura
0.43,Nomura
0.44,Nomura
0.42,Nomura
0.45,juan
0.42,Nomura
0.5,Nomura
0.51,juan
0.45,Nomura
0.49,juan
0.49,Nomura
0.44,Nomura
0.48,Nomura
0.48,Nomura
0.45,Nomura
0.48,Nomura
0.49,Nomura
0.54,Nomura
0.53,Nomura
0.49,Nomura
0.45,Nomura
0.42,Nomura
0.46,juan
0.43,Nomura
0.47,Nomura
0.45,Nomura
0.43,Nomura
0.43,Nomura
0.46,Nomura
0.46,juan
0.42,Nomura
